C2	18
C2	28
C2	17
C2	23
C2	20
C2	22
C2	22
C2	15
C2	19
C2	17
C2	22
C2	21
C2	4
C2	25
M2	1
M2	0
C2	18
C2	18
C2	23
M2	0
M2	1
C2	20
C2	18
C2	22
C2	18
C2	14
C2	26
C2	17
C2	23
C2	12
C2	25
C2	17
C2	23
C2	26
C2	17
C2	24
C2	19
C2	24
C2	10
C2	16
C2	23
M2	0
M2	0
C2	18
C2	19
C2	24
C2	20
C2	14
C2	22
M2	1
M2	1
C2	18
C2	19
C2	23
C2	17
C2	21
C2	31
C2	17
C2	25
C2	21
C2	20
C2	15
C2	23
C2	14
C2	17
C2	16
C2	18
C2	26
C2	23
C2	21
C2	14
M2	0
C2	17
C2	17
C2	20
C2	18
C2	16
C2	18
C2	19
C2	23
C2	18
C2	16
C2	23
C2	23
C2	16
C2	23
C2	17
C2	17
C2	20
M2	0
C2	19
C2	19
C2	20
C2	21
C2	18
C2	18
M2	0
C2	21
M2	2
C2	15
C2	20
C2	21
C2	25
C2	19
C2	18
C2	23
C2	19
C2	25
C2	22
C2	18
M2	1
C2	28
C2	24
C2	22
C2	14
C2	18
C2	20
C2	22
C2	24
C2	20
C2	29
C2	18
C2	14
C2	18
C2	18
C2	16
C2	17
C2	19
C2	22
C2	20
C2	17
C2	10
M2	1
C2	14
C2	20
C2	10
C2	23
C2	20
C2	16
C2	17
C2	23
C2	20
C2	22
C2	21
C2	19
C2	16
C2	19
C2	17
C2	14
M2	0
C2	21
C2	19
C2	24
M2	0
C2	14
C2	16
M2	0
C2	21
C2	26
M2	0
C2	18
M2	0
M2	0
M2	1
C2	16
C2	17
C2	23
C2	16
C2	19
C2	16
C2	14
C2	22
C2	17
M2	0
C2	16
M2	0
C2	16
C2	17
C2	26
C2	17
C2	22
C2	23
C2	17
C2	20
C2	14
C2	13
C2	16
C2	16
M2	0
C2	21
C2	14
C2	20
C2	18
C2	22
C2	16
C2	14
C2	13
C2	23
C2	21
C2	23
C2	24
C2	22
C2	15
C2	17
